,timestamp,message_id,MMSI,originator,speed,lon,lat,course
61,2021-07-01T00:00:01.000Z,1,211243240,DEU,0,10.99036,54.373312,0
62,2021-07-01T00:00:01.000Z,3,244615803,NLD,0,5.119618,52.77061,232.8
63,2021-07-01T00:00:01.000Z,3,266144000,SWE,0,11.228333,58.353267,149
64,2021-07-01T00:00:01.000Z,3,211491110,DEU,0.1,13.64698,54.513953,324.8
65,2021-07-01T00:00:01.000Z,3,244780281,NLD,0,6.200808,53.408352,1.2
66,2021-07-01T00:00:01.000Z,3,244186746,NLD,0,5.437098,52.54256,64
67,2021-07-01T00:00:02.000Z,3,211790400,DEU,0,8.566828,53.176805,360
68,2021-07-01T00:00:02.000Z,18,269106330,DEU,0,9.992553,54.680943,11.8
69,2021-07-01T00:00:02.000Z,18,265692670,SWE,0.1,13.603772,55.393853,343.6
70,2021-07-01T00:00:02.000Z,1,257059420,NOR,0,6.585878,58.097207,360
71,2021-07-01T00:00:02.000Z,1,219006835,DNK,0,11.126265,57.320748,69.8
72,2021-07-01T00:00:02.000Z,1,245279000,DEU,12.3,6.814608,55.758885,29.5
73,2021-07-01T00:00:02.000Z,3,211284340,DEU,0.1,7.8085,53.707303,164
74,2021-07-01T00:00:02.000Z,3,244750001,NLD,0,5.062718,52.63626,1
75,2021-07-01T00:00:02.000Z,3,219016663,SWE,0,12.8922,55.523727,347.4
76,2021-07-01T00:00:02.000Z,1,636018490,NLD,18.7,4.93996,53.80022,19.7
77,2021-07-01T00:00:02.000Z,1,257888500,NOR,0,5.263067,59.14668,360
78,2021-07-01T00:00:02.000Z,1,250000275,DEU,5.1,7.59886,54.392712,177.8
79,2021-07-01T00:00:02.000Z,1,244650483,NLD,0,4.86285,52.41061,0.1
80,2021-07-01T00:00:02.000Z,3,257760000,NOR,0,6.652767,58.2846,336
81,2021-07-01T00:00:02.000Z,3,245496000,DEU,0,11.376417,54.624817,342
82,2021-07-01T00:00:02.000Z,1,215875000,DEU,14.7,9.412882,53.747228,315.1
83,2021-07-01T00:00:02.000Z,1,249119000,DNK,0.4,7.947557,55.765707,210.2
84,2021-07-01T00:00:02.000Z,1,244670757,NLD,0,5.41091,53.17459,305
85,2021-07-01T00:00:02.000Z,3,219016663,DNK,0,12.8922,55.523727,347.4
86,2021-07-01T00:00:02.000Z,3,257273900,NOR,7.7,5.330608,59.301135,174.7
87,2021-07-01T00:00:02.000Z,3,220497000,DEU,6.4,7.502557,54.08564,159.1
88,2021-07-01T00:00:03.000Z,18,257111180,SWE,0.1,10.406527,59.206493,360
89,2021-07-01T00:00:03.000Z,1,244413000,NLD,0,5.21432,53.356348,5.3
90,2021-07-01T00:00:03.000Z,3,245496000,DNK,0,11.376417,54.624817,342
91,2021-07-01T00:00:03.000Z,1,211671000,DEU,0,7.574782,53.675182,233.8
92,2021-07-01T00:00:03.000Z,1,258763000,DEU,10,13.950155,54.645375,112.8
93,2021-07-01T00:00:03.000Z,1,209536000,DNK,8.7,11.031797,55.324277,170.7
94,2021-07-01T00:00:03.000Z,1,265518160,DNK,0.2,12.997305,55.613723,230.6
95,2021-07-01T00:00:03.000Z,3,244620909,NLD,0,5.41331,53.17049,15.1
96,2021-07-01T00:00:03.000Z,1,246238000,NLD,3.5,6.39022,53.602088,98
97,2021-07-01T00:00:03.000Z,3,304734000,DEU,9.2,11.18506,54.596117,295.2
98,2021-07-01T00:00:03.000Z,3,257380700,NOR,0,5.068975,60.393687,360
99,2021-07-01T00:00:03.000Z,3,246253000,DNK,0,12.597767,55.68585,328
100,2021-07-01T00:00:03.000Z,18,265823190,SWE,0,11.846355,57.666898,360
101,2021-07-01T00:00:03.000Z,18,265007420,SWE,0,11.924548,57.527593,164.8
102,2021-07-01T00:00:03.000Z,1,247302900,DNK,16.3,13.290262,54.908663,249.5
103,2021-07-01T00:00:03.000Z,1,271043022,DNK,11.4,13.205222,54.745838,90.6
104,2021-07-01T00:00:03.000Z,1,211169660,DEU,0,8.383957,54.631953,170
105,2021-07-01T00:00:03.000Z,1,244044482,NLD,0.2,4.859,53.045878,0
106,2021-07-01T00:00:03.000Z,1,211327610,DEU,0,8.14995,53.513333,301.1
107,2021-07-01T00:00:03.000Z,3,246152000,DEU,0,6.823642,53.445018,257.2
108,2021-07-01T00:00:03.000Z,1,257586000,NOR,12.8,5.174613,59.934673,335.8
109,2021-07-01T00:00:03.000Z,1,215973000,DEU,10.8,7.673665,54.171617,154.2
110,2021-07-01T00:00:03.000Z,1,265527470,SWE,0,12.546057,56.199205,334.8
111,2021-07-01T00:00:03.000Z,1,244710742,DEU,0,5.775345,53.433882,295.3
112,2021-07-01T00:00:03.000Z,1,211464260,DEU,2,7.890645,53.86511,120.4
113,2021-07-01T00:00:03.000Z,1,219948000,SWE,2.1,10.211038,58.171107,52.8
114,2021-07-01T00:00:03.000Z,1,219026170,SWE,0,11.858082,57.64451,307.2
115,2021-07-01T00:00:03.000Z,1,265732860,SWE,0,12.11178,57.24084,187.9
116,2021-07-01T00:00:03.000Z,1,220343000,SWE,0,10.590705,57.71716,164.2
117,2021-07-01T00:00:03.000Z,1,219709000,DNK,2,5.728108,56.59127,13
118,2021-07-01T00:00:03.000Z,3,244700823,DEU,0,6.922452,53.323672,294.9
119,2021-07-01T00:00:03.000Z,18,211258110,POL,0.1,14.066357,53.748515,360
120,2021-07-01T00:00:03.000Z,18,219003446,DNK,0,10.079745,55.566632,360
121,2021-07-01T00:00:03.000Z,18,257111180,NOR,0.1,10.406527,59.206493,360
122,2021-07-01T00:00:03.000Z,3,244022503,DEU,0,6.689015,53.174512,360
123,2021-07-01T00:00:03.000Z,3,211667590,DEU,0,9.921165,53.543038,342.1
124,2021-07-01T00:00:03.000Z,18,220203000,DNK,0,9.757238,55.56142,360
125,2021-07-01T00:00:03.000Z,18,257911800,NOR,0,8.029812,58.144885,347
126,2021-07-01T00:00:03.000Z,3,246253000,SWE,0,12.597767,55.68585,328
127,2021-07-01T00:00:03.000Z,1,210100000,DEU,0,9.144848,53.893605,32.8
128,2021-07-01T00:00:04.000Z,3,257003560,NOR,0,8.384732,58.246612,292
129,2021-07-01T00:00:04.000Z,1,220295000,DNK,0,9.961312,57.593803,293
130,2021-07-01T00:00:04.000Z,1,211466070,DEU,1.2,8.48987,53.309907,169.9
131,2021-07-01T00:00:04.000Z,3,304734000,DNK,9.2,11.18506,54.596117,295.2
132,2021-07-01T00:00:04.000Z,1,219948000,DNK,2.1,10.211038,58.171107,52.8
133,2021-07-01T00:00:04.000Z,1,212949000,DNK,14.5,9.879467,57.704133,237.4
134,2021-07-01T00:00:04.000Z,18,211684590,DEU,0,9.674852,53.57508,360
135,2021-07-01T00:00:04.000Z,1,377661000,DNK,9,11.791187,56.648113,222.8
136,2021-07-01T00:00:04.000Z,1,257028000,NOR,0,5.200008,60.099813,329.2
137,2021-07-01T00:00:04.000Z,3,212702000,NLD,0,5.4291,53.18954,0.6
138,2021-07-01T00:00:04.000Z,3,246154000,DEU,0,6.82111,53.444995,202.5
139,2021-07-01T00:00:04.000Z,3,244670596,NLD,0,5.435288,52.51929,275.6
140,2021-07-01T00:00:04.000Z,18,941208183,NOR,0.2,6.707402,58.018688,286.1
141,2021-07-01T00:00:04.000Z,1,244070202,NLD,0,5.419108,53.175848,0.6
142,2021-07-01T00:00:04.000Z,18,211709180,DEU,0,12.100778,54.111607,0
143,2021-07-01T00:00:04.000Z,1,258657000,NOR,9.6,4.937443,59.343752,170.2
144,2021-07-01T00:00:04.000Z,1,304219000,DEU,11.9,7.961035,53.852823,101.4
145,2021-07-01T00:00:04.000Z,1,219015425,DEU,1.6,8.508935,53.603687,169.8
146,2021-07-01T00:00:04.000Z,1,244126309,NLD,0,5.22488,53.365248,0.4
147,2021-07-01T00:00:04.000Z,18,219019434,DNK,0.1,10.379637,55.059592,196.8
148,2021-07-01T00:00:04.000Z,3,211815690,DEU,0,8.555658,53.180935,360
149,2021-07-01T00:00:04.000Z,1,565975000,DEU,12,7.068163,55.05613,356.2
150,2021-07-01T00:00:04.000Z,1,244793000,DEU,7.6,6.142365,53.870417,17
151,2021-07-01T00:00:04.000Z,1,211267780,NOR,10.7,6.562215,57.649732,297.3
152,2021-07-01T00:00:04.000Z,1,229294000,DEU,5.9,9.9377,53.534608,336.4
153,2021-07-01T00:00:05.000Z,3,244790047,NLD,0,5.429048,53.18951,34.2
154,2021-07-01T00:00:05.000Z,3,246774000,DEU,8.6,13.44625,54.702717,87.8
155,2021-07-01T00:00:05.000Z,3,219019287,DNK,0,9.961627,57.59364,332.6
156,2021-07-01T00:00:05.000Z,1,244157000,NLD,2.7,5.951078,53.53355,255.8
157,2021-07-01T00:00:05.000Z,18,244050821,DEU,6.3,7.620222,53.883418,63.5
158,2021-07-01T00:00:05.000Z,18,265605900,SWE,0,11.663532,57.707222,31.1
159,2021-07-01T00:00:05.000Z,1,211611070,DEU,8.3,9.301737,54.033325,186.2
160,2021-07-01T00:00:05.000Z,3,244130717,DEU,1.4,6.840693,53.477857,122.6
161,2021-07-01T00:00:05.000Z,18,211452200,DEU,0,12.097907,54.183387,134.9
162,2021-07-01T00:00:05.000Z,18,211331120,DEU,0,11.921753,54.579993,360
163,2021-07-01T00:00:05.000Z,1,355729000,DEU,0.8,7.356808,54.318868,150.8
164,2021-07-01T00:00:05.000Z,18,257046840,NOR,0,5.195292,60.048808,0
165,2021-07-01T00:00:05.000Z,3,265540720,SWE,2.4,11.878352,57.818313,292.1
166,2021-07-01T00:00:05.000Z,1,211437290,DEU,0,9.955692,53.544587,301.7
167,2021-07-01T00:00:05.000Z,1,220622000,DNK,0.1,7.90007,57.19681,128.4
168,2021-07-01T00:00:05.000Z,1,244670644,NLD,0,5.36353,52.87379,0.5
169,2021-07-01T00:00:05.000Z,1,219065000,DNK,0,8.120833,56.369008,339.7
170,2021-07-01T00:00:05.000Z,1,211245550,DEU,0,9.150792,53.899665,294
171,2021-07-01T00:00:05.000Z,1,265754450,SWE,0,12.744428,55.993288,329.1
172,2021-07-01T00:00:05.000Z,1,211701670,DEU,0,9.876478,53.537137,360
173,2021-07-01T00:00:05.000Z,18,211519160,DEU,0,10.213683,54.399692,220.4
